300;0.274000;0.093000;0.092000
301;0.277000;0.097000;0.092000
302;0.280000;0.094000;0.091000
303;0.281000;0.101000;0.102000
304;0.285000;0.105000;0.101000
305;0.286000;0.100000;0.095000
306;0.289000;0.102000;0.095000
307;0.289000;0.099000;0.100000
308;0.293000;0.100000;0.096000
309;0.294000;0.101000;0.098000
310;0.294000;0.101000;0.098000
311;0.298000;0.102000;0.099000
312;0.298000;0.101000;0.100000
313;0.303000;0.105000;0.101000
314;0.307000;0.105000;0.102000
315;0.308000;0.108000;0.103000
316;0.308000;0.105000;0.104000
317;0.312000;0.107000;0.107000
318;0.313000;0.109000;0.106000
319;0.314000;0.110000;0.107000
320;0.319000;0.120000;0.108000
321;0.323000;0.112000;0.109000
322;0.325000;0.113000;0.110000
323;0.326000;0.116000;0.112000
324;0.326000;0.115000;0.113000
325;0.329000;0.122000;0.113000
326;0.335000;0.118000;0.114000
327;0.335000;0.132000;0.115000
328;0.341000;0.119000;0.116000
329;0.345000;0.121000;0.117000
330;0.346000;0.121000;0.119000
331;0.345000;0.126000;0.121000
332;0.353000;0.123000;0.121000
333;0.353000;0.125000;0.121000
334;0.355000;0.128000;0.124000
335;0.360000;0.127000;0.124000
336;0.359000;0.127000;0.126000
337;0.358000;0.130000;0.126000
338;0.363000;0.132000;0.127000
339;0.366000;0.132000;0.132000
340;0.369000;0.132000;0.129000
341;0.376000;0.145000;0.130000
342;0.376000;0.138000;0.131000
343;0.380000;0.139000;0.133000
344;0.381000;0.136000;0.134000
345;0.388000;0.139000;0.135000
346;0.386000;0.142000;0.137000
347;0.391000;0.141000;0.138000
348;0.390000;0.141000;0.139000
349;0.398000;0.146000;0.140000
350;0.395000;0.145000;0.141000
351;0.402000;0.148000;0.142000
352;0.405000;0.149000;0.143000
353;0.407000;0.149000;0.145000
354;0.409000;0.150000;0.146000
355;0.416000;0.153000;0.147000
356;0.419000;0.152000;0.149000
357;0.417000;0.154000;0.150000
358;0.425000;0.157000;0.151000
359;0.424000;0.158000;0.152000
360;0.429000;0.155000;0.153000
361;0.430000;0.160000;0.155000
362;0.432000;0.160000;0.155000
363;0.438000;0.162000;0.157000
364;0.437000;0.162000;0.159000
365;0.442000;0.163000;0.159000
366;0.448000;0.166000;0.162000
367;0.448000;0.168000;0.181000
368;0.452000;0.168000;0.164000
369;0.453000;0.170000;0.168000
370;0.455000;0.173000;0.166000
371;0.461000;0.179000;0.167000
372;0.462000;0.173000;0.168000
373;0.469000;0.176000;0.171000
374;0.473000;0.177000;0.174000
375;0.470000;0.179000;0.173000
376;0.478000;0.177000;0.177000
377;0.480000;0.184000;0.175000
378;0.484000;0.185000;0.178000
379;0.483000;0.185000;0.178000
380;0.491000;0.185000;0.180000
381;0.490000;0.190000;0.182000
382;0.495000;0.189000;0.183000
383;0.496000;0.191000;0.184000
384;0.501000;0.206000;0.187000
385;0.502000;0.200000;0.187000
386;0.507000;0.193000;0.191000
387;0.510000;0.194000;0.190000
388;0.515000;0.197000;0.191000
389;0.517000;0.205000;0.193000
390;0.518000;0.201000;0.194000
391;0.524000;0.203000;0.196000
392;0.527000;0.203000;0.197000
393;0.527000;0.210000;0.200000
394;0.537000;0.208000;0.201000
395;0.538000;0.211000;0.203000
396;0.542000;0.209000;0.204000
397;0.542000;0.211000;0.204000
398;0.551000;0.213000;0.207000
399;0.554000;0.217000;0.208000
400;0.559000;0.214000;0.211000
500;0.996000;0.442000;0.412000
600;1.619000;0.784000;0.724000
700;2.485000;1.276000;1.134000
800;3.613000;1.946000;1.697000
900;4.975000;2.904000;2.407000
1000;6.709000;4.199000;3.298000
1100;8.824000;5.566000;4.392000
1200;11.350000;7.001000;5.880000
1300;14.165000;9.890000;7.429000
1400;17.544000;12.958000;9.198000
1500;21.357000;20.930000;11.385000
1600;25.762000;18.806000;13.726000
1700;30.524000;30.039000;16.590000
1800;36.104000;32.288000;19.841000
1900;42.225000;46.268000;23.174000
